Restaurant_ID,Restaurant_Name,Cuisine,City,Food_Item,Holiday,Weather,Weekend,Year,Quarter,Month,Day,Sum of Customers,Unsold_Quantity,Waste_Per_Customer,Waste_Percentage,Sales_Percentage,Sum of Remaining_Quantity,Sum of Prepared_Quantity,Sum of Discount_Percent,Sum of Sold_Quantity,Sum of Temperature_C,Sum of Waste_Amount_kg
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 4,October,14,66,33,0.146060606,5.98757764,79.50310559,33,161,10,128,23,9.64
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 4,October,21,130,86,0.221153846,12.28632479,63.24786325,86,234,15,148,38,28.75
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 4,November,6,39,15,0.111282051,8.509803922,70.58823529,15,51,5,36,26,4.34
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,No,2025,Qtr 4,November,27,149,54,0.105838926,6.856521739,76.52173913,54,230,10,176,34,15.77
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,Yes,2025,Qtr 2,June,7,87,29,0.069195402,2.813084112,86.44859813,29,214,0,185,24,6.02
R003,Ocean Treat,Italian,Hyderabad,Pasta,No,Sunny,Yes,2025,Qtr 4,November,8,105,57,0.13952381,5.158450704,79.92957746,57,284,10,227,29,14.65
R003,Ocean Treat,Italian,Hyderabad,Pasta,Yes,Cloudy,No,2025,Qtr 3,September,1,159,0,0,0,100,0,258,15,258,32,0
R003,Ocean Treat,Italian,Hyderabad,Pasta,Yes,Sunny,Yes,2025,Qtr 1,February,15,99,0,0,0,100,0,199,5,199,38,0
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Cloudy,No,2025,Qtr 1,January,3,81,49,0.184320988,11.48461538,62.30769231,49,130,25,81,29,14.93
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Cloudy,No,2025,Qtr 1,January,6,32,22,0.1909375,8.146666667,70.66666667,22,75,20,53,38,6.11
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Cloudy,No,2025,Qtr 1,February,5,40,38,0.28425,11.84375,60.41666667,38,96,20,58,25,11.37
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Cloudy,No,2025,Qtr 1,March,5,65,53,0.265384615,10.45454545,67.87878788,53,165,5,112,32,17.25
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Cloudy,No,2025,Qtr 2,April,7,80,0,0,0,100,0,163,20,163,35,0
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Cloudy,No,2025,Qtr 3,August,1,200,47,0.0571,5.262672811,78.34101382,47,217,10,170,37,11.42
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Cloudy,No,2025,Qtr 3,August,7,92,0,0,0,100,0,153,15,153,34,0
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Cloudy,No,2025,Qtr 4,December,17,90,55,0.173,10.17647059,64.05228758,55,153,5,98,24,15.57
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Cloudy,No,2025,Qtr 4,December,24,98,21,0.058061224,3.026595745,88.82978723,21,188,25,167,36,5.69
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Rainy,No,2025,Qtr 1,January,6,78,32,0.123589744,5.670588235,81.17647059,32,170,15,138,32,9.64
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Rainy,No,2025,Qtr 2,April,17,61,24,0.081311475,4.679245283,77.35849057,24,106,15,82,36,4.96
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Rainy,No,2025,Qtr 4,October,23,70,58,0.221,8.84,66.85714286,58,175,10,117,38,15.47
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,No,2025,Qtr 1,January,3,100,88,0.2842,10.15,68.57142857,88,280,5,192,23,28.42
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,No,2025,Qtr 1,January,31,140,65,0.128785714,6.803773585,75.47169811,65,265,0,200,38,18.03
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,No,2025,Qtr 1,February,18,149,72,0.12295302,6.861423221,73.03370787,72,267,5,195,23,18.32
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,No,2025,Qtr 1,March,19,103,29,0.055339806,3.774834437,80.79470199,29,151,15,122,38,5.7
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,No,2025,Qtr 2,May,28,168,23,0.034821429,2.142857143,91.57509158,23,273,25,250,26,5.85
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,No,2025,Qtr 3,July,8,101,32,0.084158416,3.811659193,85.65022422,32,223,10,191,36,8.5
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,No,2025,Qtr 3,July,31,119,44,0.088235294,5.497382199,76.96335079,44,191,20,147,37,10.5
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,No,2025,Qtr 3,August,8,92,24,0.05076087,3.384057971,82.60869565,24,138,25,114,35,4.67
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,No,2025,Qtr 4,October,23,39,42,0.341025641,15.64705882,50.58823529,42,85,5,43,37,13.3
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,No,2025,Qtr 4,November,10,119,51,0.137142857,5.913043478,81.52173913,51,276,25,225,31,16.32
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,Yes,2025,Qtr 1,February,8,75,0,0,0,100,0,163,25,163,39,0
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,Yes,2025,Qtr 1,February,15,152,39,0.069013158,6.435582822,76.07361963,39,163,10,124,35,10.49
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,Yes,2025,Qtr 1,March,8,30,29,0.238333333,12.54385965,49.12280702,29,57,0,28,23,7.15
R003,Ocean Treat,Italian,Hyderabad,Pizza,No,Sunny,Yes,2025,Qtr 3,August,31,70,0,0,0,100,0,138,0,138,22,0
R003,Ocean Treat,Italian,Hyderabad,Pizza,Yes,Rainy,No,2025,Qtr 1,March,14,61,11,0.042459016,3.5,85.13513514,11,74,15,63,34,2.59
R003,Ocean Treat,Italian,Hyderabad,Pizza,Yes,Sunny,No,2025,Qtr 3,July,3,91,23,0.059230769,4.8125,79.46428571,23,112,10,89,33,5.39
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Cloudy,No,2025,Qtr 1,March,5,20,33,0.4405,12.06849315,54.79452055,33,73,0,40,36,8.81
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Cloudy,No,2025,Qtr 2,April,7,169,73,0.093846154,6.007575758,72.34848485,73,264,5,191,37,15.86
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Cloudy,No,2025,Qtr 2,April,18,111,44,0.12036036,5.003745318,83.52059925,44,267,0,223,29,13.36
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Cloudy,No,2025,Qtr 2,May,12,111,32,0.076036036,3.836363636,85.45454545,32,220,20,188,25,8.44
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Cloudy,Yes,2025,Qtr 1,January,12,120,43,0.103583333,4.17114094,85.5704698,43,298,25,255,39,12.43
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Rainy,No,2025,Qtr 1,January,3,189,98,0.152698413,9.65217391,67.22408027,98,299,25,201,28,28.86
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Rainy,No,2025,Qtr 4,November,4,28,18,0.177142857,7.515151515,72.72727273,18,66,25,48,34,4.96
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Sunny,No,2025,Qtr 1,March,31,62,36,0.175,9.434782609,68.69565217,36,115,15,79,31,10.85
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Sunny,No,2025,Qtr 2,April,10,69,71,0.203913043,8.475903614,57.22891566,71,166,5,95,40,14.07
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Sunny,No,2025,Qtr 3,September,15,51,25,0.13372549,7.413043478,72.82608696,25,92,25,67,25,6.82
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Sunny,No,2025,Qtr 4,October,15,106,33,0.071603774,3.343612335,85.46255507,33,227,20,194,33,7.59
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Sunny,No,2025,Qtr 4,November,21,206,76,0.092961165,7.145522388,71.64179104,76,268,0,192,37,19.15
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Sunny,Yes,2025,Qtr 1,February,16,64,0,0,0,100,0,54,15,54,31,0
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Sunny,Yes,2025,Qtr 2,April,13,66,3,0.012424242,0.719298246,97.36842105,3,114,10,111,39,0.82
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Sunny,Yes,2025,Qtr 4,November,16,173,45,0.063352601,3.985454545,83.63636364,45,275,5,230,24,10.96
R003,Ocean Treat,North Indian,Hyderabad,Biryani,No,Sunny,Yes,2025,Qtr 4,December,6,89,25,0.065617978,2.862745098,87.74509804,25,204,20,179,25,5.84
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Cloudy,No,2025,Qtr 1,January,30,106,58,0.105849057,5.813471503,69.94818653,58,193,5,135,35,11.22
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Cloudy,No,2025,Qtr 2,June,12,204,44,0.069901961,6.663551402,79.43925234,44,214,15,170,23,14.26
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Cloudy,No,2025,Qtr 4,November,6,39,12,0.081025641,3.511111111,86.66666667,12,90,20,78,27,3.16
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Cloudy,Yes,2025,Qtr 3,September,14,76,14,0.054605263,2.305555556,92.22222222,14,180,25,166,33,4.15
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Rainy,No,2025,Qtr 2,June,13,40,47,0.2845,9.177419355,62.09677419,47,124,5,77,37,11.38
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Rainy,Yes,2025,Qtr 2,June,1,39,38,0.235128205,7.837606838,67.52136752,38,117,0,79,25,9.17
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Sunny,No,2025,Qtr 1,January,27,186,37,0.041451613,2.84501845,86.34686347,37,271,15,234,25,7.71
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Sunny,No,2025,Qtr 1,February,11,97,39,0.136494845,6.653266332,80.40201005,39,199,25,160,33,13.24
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Sunny,No,2025,Qtr 2,May,28,76,91,0.274078947,9.056521739,60.43478261,91,230,10,139,37,20.83
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Sunny,No,2025,Qtr 2,June,13,49,32,0.123469388,5.084033613,73.1092437,32,119,20,87,40,6.05
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Sunny,No,2025,Qtr 3,August,18,108,40,0.098148148,5.638297872,78.72340426,40,188,0,148,39,10.6
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Sunny,No,2025,Qtr 4,December,15,181,12,0.015524862,1.692771084,92.77108434,12,166,25,154,31,2.81
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Sunny,Yes,2025,Qtr 1,February,2,131,21,0.04389313,2.637614679,90.36697248,21,218,25,197,34,5.75
R003,Ocean Treat,North Indian,Hyderabad,Naan,No,Sunny,Yes,2025,Qtr 3,August,30,48,17,0.085625,3.396694215,85.95041322,17,121,10,104,25,4.11
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Cloudy,No,2025,Qtr 1,January,20,50,29,0.1506,6.12195122,76.42276423,29,123,5,94,37,7.53
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Cloudy,No,2025,Qtr 2,May,27,107,12,0.025420561,2.266666667,90,12,120,10,108,36,2.72
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Rainy,No,2025,Qtr 1,February,17,139,85,0.159496403,7.946236559,69.53405018,85,279,10,194,32,22.17
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Rainy,No,2025,Qtr 2,April,3,109,62,0.155504587,7.669683258,71.94570136,62,221,20,159,23,16.95
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Rainy,No,2025,Qtr 2,June,2,74,29,0.10472973,4.428571429,83.42857143,29,175,20,146,31,7.75
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Rainy,No,2025,Qtr 2,June,16,42,21,0.096190476,3.740740741,80.55555556,21,108,15,87,35,4.04
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Rainy,No,2025,Qtr 3,September,18,71,77,0.206901408,8.346590909,56.25,77,176,5,99,23,14.69
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Rainy,No,2025,Qtr 4,October,7,73,63,0.278493151,11.61714286,64,63,175,0,112,39,20.33
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Rainy,No,2025,Qtr 4,October,8,74,50,0.182297297,8.993333333,66.66666667,50,150,15,100,37,13.49
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Rainy,Yes,2025,Qtr 2,May,11,200,38,0.05405,4.394308943,84.55284553,38,246,25,208,31,10.81
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Rainy,Yes,2025,Qtr 3,July,12,28,39,0.355714286,9.76470588,61.76470588,39,102,20,63,29,9.96
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Sunny,No,2025,Qtr 1,January,20,131,16,0.027328244,2.143712575,90.41916168,16,167,20,151,26,3.58
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Sunny,No,2025,Qtr 1,January,30,44,34,0.145909091,5.095238095,73.01587302,34,126,10,92,32,6.42
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Sunny,No,2025,Qtr 1,March,3,155,74,0.16116129,8.673611111,74.30555556,74,288,5,214,28,24.98
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Sunny,No,2025,Qtr 1,March,24,96,56,0.1853125,11.04968944,65.2173913,56,161,0,105,28,17.79
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Sunny,No,2025,Qtr 2,May,19,29,23,0.176206897,5.941860465,73.25581395,23,86,0,63,28,5.11
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Sunny,No,2025,Qtr 2,May,30,93,24,0.063655914,2.71559633,88.99082569,24,218,20,194,36,5.92
R003,Ocean Treat,North Indian,Hyderabad,Paneer Butter Masala,No,Sunny,No,2025,Qtr 4,December,12,104,34,0.0975,5.794285714,80.57142857,34,175,25,141,34,10.14
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Cloudy,No,2025,Qtr 1,February,14,89,12,0.026292135,2.412371134,87.62886598,12,97,15,85,39,2.34
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Cloudy,Yes,2025,Qtr 3,September,13,218,12,0.018119266,1.446886447,95.6043956,12,273,15,261,30,3.95
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Rainy,No,2025,Qtr 2,May,20,50,57,0.2482,7.521212121,65.45454545,57,165,0,108,26,12.41
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Rainy,No,2025,Qtr 3,July,8,38,13,0.103157895,6.426229508,78.68852459,13,61,0,48,26,3.92
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Rainy,No,2025,Qtr 3,September,29,26,62,0.466923077,11.03636364,43.63636364,62,110,5,48,23,12.14
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Sunny,No,2025,Qtr 1,January,17,128,35,0.067578125,3.37890625,86.328125,35,256,20,221,30,8.65
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Sunny,No,2025,Qtr 1,February,21,53,34,0.186226415,6.714285714,76.8707483,34,147,10,113,33,9.87
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Sunny,No,2025,Qtr 2,June,11,44,0,0,0,100,0,54,25,54,40,0
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Sunny,No,2025,Qtr 3,August,4,86,54,0.213953488,10,70.65217391,54,184,10,130,24,18.4
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Sunny,No,2025,Qtr 3,August,18,101,39,0.121683168,5.995121951,80.97560976,39,205,15,166,37,12.29
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Sunny,Yes,2025,Qtr 2,May,25,48,15,0.090208333,4.758241758,83.51648352,15,91,0,76,24,4.33
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Sunny,Yes,2025,Qtr 2,June,1,102,8,0.014705882,1.388888889,92.59259259,8,108,20,100,31,1.5
R003,Ocean Treat,South Indian,Hyderabad,Dosa,No,Sunny,Yes,2025,Qtr 3,August,30,35,17,0.092571429,5.785714286,69.64285714,17,56,20,39,39,3.24
R003,Ocean Treat,South Indian,Hyderabad,Dosa,Yes,Sunny,Yes,2025,Qtr 2,June,29,54,5,0.02962963,2.077922078,93.50649351,5,77,0,72,36,1.6
R003,Ocean Treat,South Indian,Hyderabad,Dosa,Yes,Sunny,Yes,2025,Qtr 3,September,7,83,0,0,0,100,0,109,25,109,33,0
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Cloudy,No,2025,Qtr 2,May,8,83,75,0.311204819,11.84862385,65.59633028,75,218,0,143,27,25.83
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Rainy,No,2025,Qtr 1,March,17,131,26,0.067480916,4.42,87,26,200,20,174,26,8.84
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Rainy,No,2025,Qtr 2,April,9,129,99,0.140542636,6.166666667,66.32653061,99,294,20,195,40,18.13
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Rainy,No,2025,Qtr 2,May,9,37,32,0.235945946,8.643564356,68.31683168,32,101,25,69,36,8.73
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Rainy,Yes,2025,Qtr 2,June,7,100,49,0.1687,8.651282051,74.87179487,49,195,15,146,30,16.87
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Sunny,No,2025,Qtr 1,February,20,122,36,0.053114754,3.085714286,82.85714286,36,210,5,174,36,6.48
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Sunny,No,2025,Qtr 2,May,30,97,70,0.189381443,6.753676471,74.26470588,70,272,15,202,34,18.37
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Sunny,No,2025,Qtr 2,June,20,232,58,0.048189655,4.526315789,76.51821862,58,247,15,189,30,11.18
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Sunny,No,2025,Qtr 3,July,2,20,67,1.0475,19.76415094,36.79245283,67,106,0,39,30,20.95
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Sunny,No,2025,Qtr 4,December,5,28,32,0.297857143,10.83116883,58.44155844,32,77,0,45,22,8.34
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Sunny,No,2025,Qtr 4,December,9,32,0,0,0,100,0,53,25,53,26,0
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Sunny,Yes,2025,Qtr 3,August,23,128,44,0.065859375,4.033492823,78.94736842,44,209,5,165,25,8.43
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Sunny,Yes,2025,Qtr 4,December,6,165,37,0.071333333,4.633858268,85.43307087,37,254,15,217,29,11.77
R003,Ocean Treat,South Indian,Hyderabad,Idli,No,Sunny,Yes,2025,Qtr 4,December,13,49,24,0.108163265,6.235294118,71.76470588,24,85,5,61,25,5.3
R003,Ocean Treat,South Indian,Hyderabad,Meals,No,Cloudy,No,2025,Qtr 1,March,11,66,8,0.031969697,2.131313131,91.91919192,8,99,15,91,39,2.11
R003,Ocean Treat,South Indian,Hyderabad,Meals,No,Cloudy,No,2025,Qtr 3,September,12,200,41,0.0574,4.28358209,84.70149254,41,268,15,227,22,11.48
R003,Ocean Treat,South Indian,Hyderabad,Meals,No,Cloudy,No,2025,Qtr 3,September,17,90,4,0.012222222,0.666666667,97.57575758,4,165,25,161,23,1.1
R003,Ocean Treat,South Indian,Hyderabad,Meals,No,Cloudy,Yes,2025,Qtr 4,October,19,153,13,0.023594771,1.271126761,95.42253521,13,284,15,271,24,3.61
R003,Ocean Treat,South Indian,Hyderabad,Meals,No,Rainy,No,2025,Qtr 2,May,5,18,17,0.21,7.269230769,67.30769231,17,52,15,35,40,3.78
R003,Ocean Treat,South Indian,Hyderabad,Meals,No,Sunny,No,2025,Qtr 2,April,2,37,28,0.238378378,11.45454545,63.63636364,28,77,5,49,38,8.82
R003,Ocean Treat,South Indian,Hyderabad,Meals,No,Sunny,No,2025,Qtr 3,September,8,62,67,0.265967742,8.678947368,64.73684211,67,190,15,123,26,16.49
R003,Ocean Treat,South Indian,Hyderabad,Meals,No,Sunny,Yes,2025,Qtr 1,March,1,88,24,0.078863636,5.421875,81.25,24,128,25,104,37,6.94
R003,Ocean Treat,South Indian,Hyderabad,Meals,No,Sunny,Yes,2025,Qtr 4,November,16,190,8,0.008315789,0.699115044,96.46017699,8,226,20,218,24,1.58
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Cloudy,No,2025,Qtr 4,December,29,118,76,0.147372881,6.983935743,69.47791165,76,249,5,173,35,17.39
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Cloudy,Yes,2025,Qtr 2,June,7,68,28,0.103088235,3.938202247,84.26966292,28,178,25,150,25,7.01
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Rainy,No,2025,Qtr 1,February,20,87,18,0.05908046,5.14,82,18,100,10,82,37,5.14
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Rainy,No,2025,Qtr 3,August,11,31,37,0.385483871,13.27777778,58.88888889,37,90,5,53,30,11.95
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Rainy,Yes,2025,Qtr 3,September,6,61,0,0,0,100,0,71,10,71,24,0
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Sunny,No,2025,Qtr 1,January,22,75,14,0.040933333,2.006535948,90.8496732,14,153,25,139,38,3.07
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Sunny,No,2025,Qtr 2,April,7,61,37,0.112295082,4.308176101,76.72955975,37,159,15,122,35,6.85
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Sunny,No,2025,Qtr 3,July,8,85,50,0.166470588,6.835748792,75.84541063,50,207,15,157,26,14.15
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Sunny,No,2025,Qtr 3,September,9,183,23,0.027322404,1.984126984,90.87301587,23,252,25,229,33,5
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Sunny,No,2025,Qtr 4,November,28,139,40,0.065899281,5.871794872,74.35897436,40,156,25,116,25,9.16
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Sunny,Yes,2025,Qtr 2,May,25,146,33,0.044452055,2.2,88.81355932,33,295,15,262,28,6.49
R003,Ocean Treat,South Indian,Hyderabad,Pongal,No,Sunny,Yes,2025,Qtr 4,December,14,54,13,0.066666667,3.185840708,88.49557522,13,113,15,100,25,3.6
R003,Ocean Treat,South Indian,Hyderabad,Pongal,Yes,Cloudy,No,2025,Qtr 4,October,14,150,10,0.0214,1.793296089,94.41340782,10,179,20,169,33,3.21
R003,Ocean Treat,South Indian,Hyderabad,Pongal,Yes,Rainy,No,2025,Qtr 3,August,25,109,64,0.164954128,10.8969697,61.21212121,64,165,0,101,33,17.98
R004,Food Hub,Chinese,Coimbatore,Fried Rice,No,Cloudy,No,2025,Qtr 3,August,12,133,19,0.03112782,1.556390977,92.85714286,19,266,20,247,35,4.14
R004,Food Hub,Chinese,Coimbatore,Fried Rice,No,Sunny,No,2025,Qtr 2,June,3,31,29,0.32483871,16.50819672,52.45901639,29,61,10,32,25,10.07
R004,Food Hub,Chinese,Coimbatore,Fried Rice,No,Sunny,No,2025,Qtr 3,August,1,20,19,0.3065,9.73015873,69.84126984,19,63,0,44,33,6.13
R004,Food Hub,Chinese,Coimbatore,Fried Rice,No,Sunny,No,2025,Qtr 4,October,2,122,33,0.050491803,2.621276596,85.95744681,33,235,25,202,23,6.16
R004,Food Hub,Chinese,Coimbatore,Fried Rice,No,Sunny,No,2025,Qtr 4,December,23,93,32,0.102365591,5.6,81.17647059,32,170,15,138,32,9.52
R004,Food Hub,Chinese,Coimbatore,Fried Rice,No,Sunny,No,2025,Qtr 4,December,25,50,28,0.1476,5.507462687,79.10447761,28,134,25,106,40,7.38
R004,Food Hub,Chinese,Coimbatore,Fried Rice,No,Sunny,Yes,2025,Qtr 2,June,21,115,38,0.062956522,2.613718412,86.28158845,38,277,25,239,26,7.24
R004,Food Hub,Chinese,Coimbatore,Fried Rice,Yes,Rainy,No,2025,Qtr 1,February,18,90,0,0,0,100,0,192,15,192,32,0
R004,Food Hub,Chinese,Coimbatore,Fried Rice,Yes,Rainy,Yes,2025,Qtr 1,January,18,37,4,0.036486486,1.985294118,94.11764706,4,68,0,64,30,1.35
R004,Food Hub,Chinese,Coimbatore,Fried Rice,Yes,Sunny,No,2025,Qtr 3,August,15,99,0,0,0,100,0,211,5,211,37,0
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Cloudy,No,2025,Qtr 1,January,2,59,36,0.12,4.290909091,78.18181818,36,165,25,129,26,7.08
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Cloudy,No,2025,Qtr 1,January,27,42,28,0.218333333,7.641666667,76.66666667,28,120,25,92,26,9.17
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Cloudy,No,2025,Qtr 1,February,5,108,73,0.203888889,8.501930502,71.81467181,73,259,5,186,35,22.02
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Cloudy,No,2025,Qtr 4,November,14,211,33,0.037582938,3.906403941,83.74384236,33,203,0,170,33,7.93
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Cloudy,Yes,2025,Qtr 2,June,28,121,17,0.035454545,2.383333333,90.55555556,17,180,25,163,33,4.29
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Rainy,Yes,2025,Qtr 1,March,9,90,110,0.229777778,7.41218638,60.5734767,110,279,5,169,27,20.68
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Rainy,Yes,2025,Qtr 3,September,14,43,33,0.20627907,6.9296875,74.21875,33,128,10,95,35,8.87
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Rainy,Yes,2025,Qtr 4,October,4,110,38,0.076909091,4.806818182,78.40909091,38,176,25,138,23,8.46
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Sunny,No,2025,Qtr 1,January,30,101,61,0.116732673,4.534615385,76.53846154,61,260,0,199,38,11.79
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Sunny,No,2025,Qtr 1,March,6,88,2,0.00625,0.733333333,97.33333333,2,75,25,73,39,0.55
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Sunny,No,2025,Qtr 3,July,25,102,65,0.208431373,8.240310078,74.80620155,65,258,10,193,23,21.26
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Sunny,No,2025,Qtr 3,July,29,47,6,0.031489362,1.873417722,92.40506329,6,79,15,73,23,1.48
R004,Food Hub,Chinese,Coimbatore,Manchurian,No,Sunny,No,2025,Qtr 3,August,20,117,48,0.083076923,3.471428571,82.85714286,48,280,25,232,34,9.72
